:START_ID(Paper),:END_ID(Paper)
647d0e540627c5a903299a90d20530f8e48c18d9,70b799d8e6d952ee4919e982a86f1e40cf0f801f
647d0e540627c5a903299a90d20530f8e48c18d9,49a3aff1af750616de71f0d1c1f3eef3d62645f8
647d0e540627c5a903299a90d20530f8e48c18d9,136c485f8e1b34bd109f80b7b1fc397a5b91ac85
647d0e540627c5a903299a90d20530f8e48c18d9,38eb611384cd2d3083ec0a04658615f7466a46d6
647d0e540627c5a903299a90d20530f8e48c18d9,b4061eedc7299ade6e97e094c66ba0b8ea33dd80
647d0e540627c5a903299a90d20530f8e48c18d9,4f3838d8a113f78c45935954a3cf42654f8e0f95
647d0e540627c5a903299a90d20530f8e48c18d9,3149a915f738f044778e3decdb4278e2bad17808
647d0e540627c5a903299a90d20530f8e48c18d9,06214a0cf38875da38586e81539890f7ad8aeb1c
647d0e540627c5a903299a90d20530f8e48c18d9,b26da9a404cc3f8a743442a75a48cea07860869b
647d0e540627c5a903299a90d20530f8e48c18d9,74a776fc32153f2306086d8b69bb29fdd8fcad13
647d0e540627c5a903299a90d20530f8e48c18d9,7335451146d921fe17b26f6352d25a92ebbd697a
647d0e540627c5a903299a90d20530f8e48c18d9,00bc156bac2b39fab1689fe047b23c9f216d7f29
647d0e540627c5a903299a90d20530f8e48c18d9,a411f6a0e6473137ac1a538f7cee65722fa3584f
647d0e540627c5a903299a90d20530f8e48c18d9,ad48a56b716d7fb8960a6405debcccd3ebceb878
647d0e540627c5a903299a90d20530f8e48c18d9,c8932be429d642d53d6eea62b7b13ff0514c5fce
647d0e540627c5a903299a90d20530f8e48c18d9,0506560c8e462abf21a835cff46b159aad9a9634
647d0e540627c5a903299a90d20530f8e48c18d9,e34bf36ea7ff9571bcdc975b73defdc792b58b2e
647d0e540627c5a903299a90d20530f8e48c18d9,816b0957fa05347951a1b37c29e21b67d9257c91
647d0e540627c5a903299a90d20530f8e48c18d9,44c6c03cedfacb830c2a791b30ace910e5f17371
13bd0e08713f0b340396634892d2c9e3c5bee548,e113ca079f06f8b96efe79098ebf3a34ea64ec67
13bd0e08713f0b340396634892d2c9e3c5bee548,a15ec5c714d164ed8bcae46f1e05272e098fd862
13bd0e08713f0b340396634892d2c9e3c5bee548,7f797ede097c36991a456445358a1678c86b7164
13bd0e08713f0b340396634892d2c9e3c5bee548,a3ad21aec89ea7453598ed9fb4a37890d1f5fe00
13bd0e08713f0b340396634892d2c9e3c5bee548,67d640f614f373f6e7d35038d8e0f2349c58d1bb
13bd0e08713f0b340396634892d2c9e3c5bee548,a58edc528b4c9e9fa4c8ccfd82090145f3454c97
13bd0e08713f0b340396634892d2c9e3c5bee548,ac05b9d512e2dc3a751b59a1145d3030d9193d01
13bd0e08713f0b340396634892d2c9e3c5bee548,3d643c516c11768e4999a414c08dee4fb823db48
13bd0e08713f0b340396634892d2c9e3c5bee548,62fa835ba18dfac1e5ee801da1e27634cc5370e7
13bd0e08713f0b340396634892d2c9e3c5bee548,bcca5c7e9180c4890936343d79e812cb16cbefb6
13bd0e08713f0b340396634892d2c9e3c5bee548,14c66e51ff9607bbb0a63e3c2d16599f633baf00
13bd0e08713f0b340396634892d2c9e3c5bee548,5b0ade1a2ae06e9d8b51f2d5c424a0cdad847e8a
13bd0e08713f0b340396634892d2c9e3c5bee548,c100f99cb55817ecb915f5bf6c6d9f8eb2fc9f41
13bd0e08713f0b340396634892d2c9e3c5bee548,28b008875e411d324fa90d8d75483b577476d824
13bd0e08713f0b340396634892d2c9e3c5bee548,0ec2a62edef364f4bef1e1b265d3d7869bb4444a
13bd0e08713f0b340396634892d2c9e3c5bee548,79aa748e48e8a1d1de3f9eb7cbb81ca50ecad87f
13bd0e08713f0b340396634892d2c9e3c5bee548,c7fdd630db0794a832e99285f21ad09501db331e
13bd0e08713f0b340396634892d2c9e3c5bee548,a6e72ff479fb58f0b714f07b0292c612dfe4ff05
e8505f6175585713aa7b785285b3abc4113b57ef,94b79ca355fa169486a9f684789b185205b21e36
e8505f6175585713aa7b785285b3abc4113b57ef,2c95535a42d91590f0796db5b8c9e4c4cd833baf
e8505f6175585713aa7b785285b3abc4113b57ef,1b8f7fee45efa948f64f8eb5c50d2fa8cb9cf317
e8505f6175585713aa7b785285b3abc4113b57ef,f7ad198ffeddee9767c59ea4e844378b71098c58
e8505f6175585713aa7b785285b3abc4113b57ef,bc93ab9ef402668ebbf232618b81c9a49d1485b9
e8505f6175585713aa7b785285b3abc4113b57ef,cfb51f84a1b57a395c076607e6d2a01605ce3bdf
e8505f6175585713aa7b785285b3abc4113b57ef,052dc988ddf827d8b8c6f8218adfcd7575e04d50
e8505f6175585713aa7b785285b3abc4113b57ef,11527c0c8d49256ca35cc1c51229478e4319582c
e8505f6175585713aa7b785285b3abc4113b57ef,30b4eb6d772bb461a7485529c1d7c1d5e9fa9411
e8505f6175585713aa7b785285b3abc4113b57ef,91ce69731e88bdb7fc0302c9f36c8cf589af4174
e8505f6175585713aa7b785285b3abc4113b57ef,9c7822c2071c4bea176266e8bcc9bc942c95232d
e8505f6175585713aa7b785285b3abc4113b57ef,d77ee2adf3c069a7ad65a975e69ccea981a4c63d
e8505f6175585713aa7b785285b3abc4113b57ef,87507a498558ed6ed23115a42f42376c0884f7f2
e8505f6175585713aa7b785285b3abc4113b57ef,47311bb9e787a235d322216288064699dd68e837
e8505f6175585713aa7b785285b3abc4113b57ef,065066a94860279587ecc7c7caaa65303008940f
e8505f6175585713aa7b785285b3abc4113b57ef,7c24234042988e2f820a4350f43422ed2ad6fc52
e8505f6175585713aa7b785285b3abc4113b57ef,467f8b1f705b68cf5216561a53d1f1eb9be76316
e8505f6175585713aa7b785285b3abc4113b57ef,c358d2bf7cd23f32803bfbf1625054c47fc96e40
1731458f7ac96b23bd8ffe4c1bb71295772b5566,b44e8a8d1ddcddca547f7e7e4b36b7327e6ba3d1
1731458f7ac96b23bd8ffe4c1bb71295772b5566,59f1df2f60280eea79d195b9c561d52a77fb24de
1731458f7ac96b23bd8ffe4c1bb71295772b5566,92fd538d1e3a69ac3bd435623244ef8978fb4bbe
1731458f7ac96b23bd8ffe4c1bb71295772b5566,093b6c06bde2cb42af710553171e59d56f250d03
1731458f7ac96b23bd8ffe4c1bb71295772b5566,dba7c73503c4b7abad96aaa4a167fd7e701c4059
1731458f7ac96b23bd8ffe4c1bb71295772b5566,ea32d48a0528d5af7d78f2d0da2d28c7edb6d16c
1731458f7ac96b23bd8ffe4c1bb71295772b5566,d57ca29d73272e139c04f118d5c3107dfb964596
8ada773522e0cc1b1a1b36b8e5d85417794a875f,f7ad198ffeddee9767c59ea4e844378b71098c58
8ada773522e0cc1b1a1b36b8e5d85417794a875f,9941d8555a7c1cca50a6558d090dbd59f4ee5dcc
8ada773522e0cc1b1a1b36b8e5d85417794a875f,ae6ab9dc28f4a33cbf2e1b277e69c347b0d47874
8ada773522e0cc1b1a1b36b8e5d85417794a875f,3af93b525963cbf434cd8c2644f065cf190fa1b7
8ada773522e0cc1b1a1b36b8e5d85417794a875f,cb64ce614c52651f69ce8f0d1ba194b7d359036b
8ada773522e0cc1b1a1b36b8e5d85417794a875f,a507f56aa191449b94567b5c0ae86c912c74fcde
8ada773522e0cc1b1a1b36b8e5d85417794a875f,37a9bf71a5b8d9bab41769fbdf17ca262a502379
8ada773522e0cc1b1a1b36b8e5d85417794a875f,8a034743f89c0b5364173d91a59759daf6d897a8
8ada773522e0cc1b1a1b36b8e5d85417794a875f,d0f8e5b1e7a22bf228b387284ea669e5eab274b1
8ada773522e0cc1b1a1b36b8e5d85417794a875f,b78dcac8c0cf40e789126bb16004797d9952c733
8ada773522e0cc1b1a1b36b8e5d85417794a875f,80a403fa94b1f42b1c3f3c4d1cf097062b99e215
8ada773522e0cc1b1a1b36b8e5d85417794a875f,557c22411ebc8557ed1950eb4bfc35955b3fdef2
8ada773522e0cc1b1a1b36b8e5d85417794a875f,b940711660b76d8d2dd1306dc68daf9c07b862df
8ada773522e0cc1b1a1b36b8e5d85417794a875f,ede7748b66214f615ed8dc97ffd455d4342ca7e2
8ada773522e0cc1b1a1b36b8e5d85417794a875f,df40c7fac21d211eefa39340d40df6b50e627bc6
8ada773522e0cc1b1a1b36b8e5d85417794a875f,09ec01dee0c158a7bd0174d28d28d61af52d82c2
8ada773522e0cc1b1a1b36b8e5d85417794a875f,84e5890e0e5d1e8c7175209c9af9f8f2a2750a88
8ada773522e0cc1b1a1b36b8e5d85417794a875f,e43c57232e040067f51a02d1517eabef5585b6af
8ada773522e0cc1b1a1b36b8e5d85417794a875f,a322480b5c5a9d4f51dcd43b3ae67b280516c269
8ada773522e0cc1b1a1b36b8e5d85417794a875f,fe11ad25b0aff1587a6fda59f9e572cc67627b99
8ada773522e0cc1b1a1b36b8e5d85417794a875f,94506fe24cf009ca13e6ccbaa26b94f1d3acc60b
8ada773522e0cc1b1a1b36b8e5d85417794a875f,bf508892c7a3a23b111b1b02e386bc66b0b141df
8ada773522e0cc1b1a1b36b8e5d85417794a875f,51d03bbecea372bc163126799de4a64d02b679af
8ada773522e0cc1b1a1b36b8e5d85417794a875f,07567778d2d490e8ddc9704bc978ff09b0918f87
8ada773522e0cc1b1a1b36b8e5d85417794a875f,c7ffd28e9db31440afb106447c0c120a346b2097
8ada773522e0cc1b1a1b36b8e5d85417794a875f,cba85ce9d56927bb6aaed5f5959400c9b2bc8241
8ada773522e0cc1b1a1b36b8e5d85417794a875f,b95b689f167ab2cdd14c48c13eac00c4b7cc7726
8ada773522e0cc1b1a1b36b8e5d85417794a875f,736fb3ab2df7739619e65fc512783a10efc8b0c1
8ada773522e0cc1b1a1b36b8e5d85417794a875f,369c44f93b0beec96d2a4c8a9eecc1a6d62fecfd
8ada773522e0cc1b1a1b36b8e5d85417794a875f,d6c2de55cc2824125975e6a7925e660b60f220f4
8ada773522e0cc1b1a1b36b8e5d85417794a875f,e70e6c254a57e361047de5030b1502b8ccbe341b
8ada773522e0cc1b1a1b36b8e5d85417794a875f,bf378171570bb80d146e2ae56ec311f93d67e12b
8ada773522e0cc1b1a1b36b8e5d85417794a875f,478707d38e229d8ed8d0828e00d2feee9d15aea3
8ada773522e0cc1b1a1b36b8e5d85417794a875f,6933585bf2c66710c5deaee13f47c058b666b3c6
8ada773522e0cc1b1a1b36b8e5d85417794a875f,6c0563df3b294658f42245cc59f1ba243527e388
8ada773522e0cc1b1a1b36b8e5d85417794a875f,f899fcf1f94be984f684b748965337daa2e621c4
8ada773522e0cc1b1a1b36b8e5d85417794a875f,2c2f9afe5c89bc460193d24c71c2469a43a318bf
8ada773522e0cc1b1a1b36b8e5d85417794a875f,18f63d843bc2dadf606e0d95c0d7895ae47c37b5
8ada773522e0cc1b1a1b36b8e5d85417794a875f,06214a0cf38875da38586e81539890f7ad8aeb1c
8ada773522e0cc1b1a1b36b8e5d85417794a875f,45e68c8a2fa034cb0e4a94bf51d2189ca598e5f8
8ada773522e0cc1b1a1b36b8e5d85417794a875f,4a652f3b7b4b1e7bdd9f3806675dd75c440daa06
8ada773522e0cc1b1a1b36b8e5d85417794a875f,c6926e8bd9c2042035ec154a9c3a5462334ffbd2
8ada773522e0cc1b1a1b36b8e5d85417794a875f,7ae0cd2cf4468f813b5eccff9557c30294faaa58
8ada773522e0cc1b1a1b36b8e5d85417794a875f,edecf22e0c4b2b2852d152267e071bb0b3f94cf3
8ada773522e0cc1b1a1b36b8e5d85417794a875f,6439e8c8d7f1a11c50d66dca1c2fd5afc655488b
8ada773522e0cc1b1a1b36b8e5d85417794a875f,0de21f3c5084fdef6192df56bf01f3407784055a
8ada773522e0cc1b1a1b36b8e5d85417794a875f,6e3c56010e987b1f7b0ebc64d93d0442948cf389
8ada773522e0cc1b1a1b36b8e5d85417794a875f,2f43f4e568bfce9416bf017bd29a1a85b5b8350e
8ada773522e0cc1b1a1b36b8e5d85417794a875f,87507a498558ed6ed23115a42f42376c0884f7f2
8ada773522e0cc1b1a1b36b8e5d85417794a875f,021abd34e933f03f6ba5a832e484ff0d57946732
8ada773522e0cc1b1a1b36b8e5d85417794a875f,f3ab61d9faace6cfffcfc89503c0b804206d9641
8ada773522e0cc1b1a1b36b8e5d85417794a875f,bdbbcf64df07cb53982db5aaf6a9c6ecc5c4e0b4
8ada773522e0cc1b1a1b36b8e5d85417794a875f,7de451cbd3d38463ca528446b7162aac41f313f3
8ada773522e0cc1b1a1b36b8e5d85417794a875f,728bf604d9200c440417df5623dafa1b11a79178
8ada773522e0cc1b1a1b36b8e5d85417794a875f,169c57d63d3dc7d51a19cd9426c552515801cf86
8ada773522e0cc1b1a1b36b8e5d85417794a875f,3686cc6a1b864b8912d6cf22d3af673709d99627
8ada773522e0cc1b1a1b36b8e5d85417794a875f,a11cdaa94e777b0d9752a326224f742aa3f71c3b
8ada773522e0cc1b1a1b36b8e5d85417794a875f,aa5a6e46889f6aaeff535f6d2d53d360ed43b7f3
8ada773522e0cc1b1a1b36b8e5d85417794a875f,dfbf3c041b605b1c15c504c634ee61c79d6a0f69
8ada773522e0cc1b1a1b36b8e5d85417794a875f,b9da2a6f3abe425c712715c5fa73885707e6b2b5
8ada773522e0cc1b1a1b36b8e5d85417794a875f,6419a4499309fcc9d9233be24ad8e4281b28aa04
8ada773522e0cc1b1a1b36b8e5d85417794a875f,45ac9404bef4ecf95bddd5fae1464fab2f700ebc
8ada773522e0cc1b1a1b36b8e5d85417794a875f,f562561dfe5bc0af22dfec6ecdb4438e2433150c
8ada773522e0cc1b1a1b36b8e5d85417794a875f,2cb5e80e79eef3c80e0cba822941d6066c16c272
8ada773522e0cc1b1a1b36b8e5d85417794a875f,bb4464759714f4ec82eb4058e4f159fcb0e4f907
8ada773522e0cc1b1a1b36b8e5d85417794a875f,070c49b5af7e91ac74b4cd388ae69401ee1a3677
8ada773522e0cc1b1a1b36b8e5d85417794a875f,e8aa44efb8d703393ca24433d707666ad667d63b
8ada773522e0cc1b1a1b36b8e5d85417794a875f,436ee0fe8d0782449ce7c0f1efe5ad6921a0be34
8ada773522e0cc1b1a1b36b8e5d85417794a875f,a2967053ead9e2eb9fe810adb181169abec064d7
8ada773522e0cc1b1a1b36b8e5d85417794a875f,065066a94860279587ecc7c7caaa65303008940f
8ada773522e0cc1b1a1b36b8e5d85417794a875f,b74f42ea1c013f1edce969f628137ce36097ffb0
8ada773522e0cc1b1a1b36b8e5d85417794a875f,da0e6226359fe209620d7e687c22efbcab398701
8ada773522e0cc1b1a1b36b8e5d85417794a875f,96e35c12735900eaacf40c3a79962d2501b16c9e
8ada773522e0cc1b1a1b36b8e5d85417794a875f,5228513602a9e2886670c6e62213e25b5d8caaad
8ada773522e0cc1b1a1b36b8e5d85417794a875f,720c9524b6bffdcfabb51aa5c2bad440d9d9be46
8ada773522e0cc1b1a1b36b8e5d85417794a875f,684b5498d99dfef1fe1beac1a6b3864f0088d13b
8ada773522e0cc1b1a1b36b8e5d85417794a875f,12ba8f84337e92aae1728f559e7eda89c5761dda
8ada773522e0cc1b1a1b36b8e5d85417794a875f,b9737f2b2b9b1ba1f9f5070827519863fbb69170
8ada773522e0cc1b1a1b36b8e5d85417794a875f,46aa488f3e10694e30a23aea512c4acaa931dec9
8ada773522e0cc1b1a1b36b8e5d85417794a875f,82588c10a26b7fb908f66a60395428f4591a12a7
8ada773522e0cc1b1a1b36b8e5d85417794a875f,94bbc43050c7a9773005fe8ea23a099f1f74e4ae
8ada773522e0cc1b1a1b36b8e5d85417794a875f,5e8bae93505ee9226e8a92344e150def6f419a11
8ada773522e0cc1b1a1b36b8e5d85417794a875f,5f451d2c345ea824b3df871f953256605b451a64
4f873d5a3ab80402e206a361eeffd3b69f014db0,529a20a6b2143cbf27156bbe2f71c36e8506c4ff
4f873d5a3ab80402e206a361eeffd3b69f014db0,f8655a068ac24eb3a1a369a817077d6f1abf181f
4f873d5a3ab80402e206a361eeffd3b69f014db0,39084fb5e7f083aa07b21271fe66322ef940d048
4f873d5a3ab80402e206a361eeffd3b69f014db0,ad3df67973cb95b696386fbf5bad9db91aaf126a
4f873d5a3ab80402e206a361eeffd3b69f014db0,142076521067f39aa0f2b86a01150561257c4ec5
4f873d5a3ab80402e206a361eeffd3b69f014db0,09af3efac504f2f53437faa047323ff22011b7e1
4f873d5a3ab80402e206a361eeffd3b69f014db0,1656b2a7d504f0559d05e7b65863a02c1161f7c5
4f873d5a3ab80402e206a361eeffd3b69f014db0,45786063578e814444b8247028970758bbbd0488
4f873d5a3ab80402e206a361eeffd3b69f014db0,b9b7686b465e4c9a080781ed32d11e5112766f48
4f873d5a3ab80402e206a361eeffd3b69f014db0,deec21969f57479cef198cd1ed20422b4fc66c40
4f873d5a3ab80402e206a361eeffd3b69f014db0,3860e0242db9b618def3425ab59724711c0345c5
b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,8df5c70485fc3461899e562dd19277990734b159
b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,0b99b9306a21bdc7ed168b756df6f70e456ea1e7
b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,563ada937402637deb5185297ac35f051c5dded7
b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,0baa1b83d6f1a96143d1ebb169de6eb4c6da1e69
b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,45af864f2f9991eb9f9545fdec45ccf2adb5f0fa
b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,c9adc7889b9a8989f69480dc4d9c14914eadd58a
b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,7e98d7e66cfa6003ccb7f04643cec4285a82ee2b
b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,71e9a23138a5d7c35b28bd98fd616c81719b1b7a
b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,666b0e3a53248c6afe5e7904142fcafb2c5dcd7c
b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,fca8ddb351cd0f9ad25da8a5e95c26f816999b56
b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,f2d643212c716a88a22ea967700c542b9d240b27
b3b64555a641afd3c8fc2da30bbb30b0b56e0c60,a699c0bcd82b978e3295fe0103565815cd2c25db
12b8af038d27defddc972c9bbcdf151b2594ee69,b3e5a84d41a8aa3967b51c0bb29b03a8211f6f98
12b8af038d27defddc972c9bbcdf151b2594ee69,deaf858a326d83749314b4f01680c1737c93f45c
12b8af038d27defddc972c9bbcdf151b2594ee69,6183b47fdffb6ea76389e04806d05b81c297e796
12b8af038d27defddc972c9bbcdf151b2594ee69,4a96d7a5c82dd0096b8a8813bf2235f573d84057
12b8af038d27defddc972c9bbcdf151b2594ee69,4823c4ac363f338b6518be2f4151248a74c4156e
12b8af038d27defddc972c9bbcdf151b2594ee69,7d6e100aead59980ac0fe88ad53bb7613adbbf22
d47686fd5ce403fe962c80b651c8b130061a5d73,d1f6fb9fde80a3a8417f2146b221098676d62e9c
d47686fd5ce403fe962c80b651c8b130061a5d73,53c52e8cb058b6a543a040b68691797ad722ac15
d47686fd5ce403fe962c80b651c8b130061a5d73,5a26e23ac119b15c5cc3f0865c96014ae5038669
d47686fd5ce403fe962c80b651c8b130061a5d73,e6cd6733703b70db23cf1292151b9dbd14532de5
d47686fd5ce403fe962c80b651c8b130061a5d73,089a25a23726f62838ffbca1bcec1bec6a2537f1
d47686fd5ce403fe962c80b651c8b130061a5d73,9cf5f4db515a8bdc8a4bcfcb21f899e8b85df101
d47686fd5ce403fe962c80b651c8b130061a5d73,ce7b0e31847e1387a3fae4a31fa8dfe719e5f51a
d47686fd5ce403fe962c80b651c8b130061a5d73,264cc6538e02349b7004f748197666d306410ac4
d47686fd5ce403fe962c80b651c8b130061a5d73,41a15e43cd8dae002e4379df2bd6a11672d57c38
d47686fd5ce403fe962c80b651c8b130061a5d73,12807d3432d001064e58281eb27017af60c69bb2
d47686fd5ce403fe962c80b651c8b130061a5d73,ead04453dc387f849472e1edf4f9ba5bed6571f7
d47686fd5ce403fe962c80b651c8b130061a5d73,7e44e6bc716bdbb27346cfebb4f6d6f260d6319a
d47686fd5ce403fe962c80b651c8b130061a5d73,6b2d12e6a080bdc004782db08ff3aa6015c72f49
d47686fd5ce403fe962c80b651c8b130061a5d73,9298a962024472ad20e92cfd44fa979c33445ac7
d47686fd5ce403fe962c80b651c8b130061a5d73,7a7474f0405f9bd1e5207b4994ddc7b25e6f0815
d47686fd5ce403fe962c80b651c8b130061a5d73,004fecdeee91b9ef628131910787878833acda58
d47686fd5ce403fe962c80b651c8b130061a5d73,e42611257f0b7f2b0f309660435efdc2cf6898d8
d47686fd5ce403fe962c80b651c8b130061a5d73,4f20d493fccfc235d8623b013d0eb21be652dcba
d47686fd5ce403fe962c80b651c8b130061a5d73,4427860be11ac82c1f501dc976eca5d7da9d141a
d47686fd5ce403fe962c80b651c8b130061a5d73,be05557ec6845d8cf18d631162b203d3fcfb7917
d47686fd5ce403fe962c80b651c8b130061a5d73,3f22ac388167a12297ea27e9092163c7be39539c
d47686fd5ce403fe962c80b651c8b130061a5d73,5066ed811791845cb95b741480fb15fd43d7c3c4
e0fdd11f8ffe065081e2e4694a8855a766abe31a,ae8b2857c2461f3b2b6aa215f207ed55ddf0348f
e0fdd11f8ffe065081e2e4694a8855a766abe31a,212d1c7cfad4d8dae39deb669337cb46b0274d78
e0fdd11f8ffe065081e2e4694a8855a766abe31a,72d68fbcfae20d36b030b67c21bc525f1a7406e2
e0fdd11f8ffe065081e2e4694a8855a766abe31a,fc436e3566b48c50424881f852d77a13f5ed8bde
e0fdd11f8ffe065081e2e4694a8855a766abe31a,524077ae4a2f2c6e38358c586ccf330b74093d23
e0fdd11f8ffe065081e2e4694a8855a766abe31a,161598875c722fe06d6832de277017ad31cf2898
e0fdd11f8ffe065081e2e4694a8855a766abe31a,8296bc0ab855841088b31190c9f2923951853d7b
e0fdd11f8ffe065081e2e4694a8855a766abe31a,a772b1dadd692e49a96e07c30f6694f5d87dc9c5
e0fdd11f8ffe065081e2e4694a8855a766abe31a,6617e2edf5e3ade58f00457675b12c68f94c0039
e0fdd11f8ffe065081e2e4694a8855a766abe31a,1fa12c74d7a19bf8d471adfb8492d05a7e229acf
e0fdd11f8ffe065081e2e4694a8855a766abe31a,6ccb34bf2122304af5cbecf54402ee3d970e43f2
e0fdd11f8ffe065081e2e4694a8855a766abe31a,223def59c884503f18610bba314034157f55aacd
e0fdd11f8ffe065081e2e4694a8855a766abe31a,1e5fad4111a93d0c8ac8cea3b13a2fc86ef8c29f
e0fdd11f8ffe065081e2e4694a8855a766abe31a,1a6eacdbf4e881a91cf6b76a9f70f53ccc290ae1
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,18f28aede2b58ec18ede727da633ced976217c52
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,8fcce5edee9ed06054f385bd5463838dcce884ab
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,f75f16b5cf0fc2e667d79a122190757bfccb0a3d
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,dd6db2515ccdbb474b69b88e52eed5c3b86d0ac1
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,e4b52a1a00e9db941326fc857b95245cbfb60bce
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,e89c37b7c2ff465db43c4b9f674867ec4b98aa8b
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,cb3253e110fe6f9fc69238dc4d7f58acdd46e5e9
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,16a65dcd609d48f79a9a271377628fdae5315a62
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,31dbb56c5de47e3ad48bb2347e692adbc839866d
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,7952ad516abd34007898875a1db6bb03693a6baa
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,6e1e6afb314f9c5a24d744252a30aa5efc313571
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,2b3a09b4a7d20ee6db6dc2afc379641a0f6b7c0b
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,647d0e540627c5a903299a90d20530f8e48c18d9
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,e936f248b2c0489316ed1521656af2564c3502c3
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,a1aaf51abf0b3f210c96f304a2baf616682c6c03
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,efa5558bddd68abe4adc81adbbef6f739e648392
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,5435bc150136602a77773a505e932ae3d895b92c
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,401a46fbf579ba6f3a51ec20df63dbb45409ccfc
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,430fd08176f58140b6a0b239902cb6575bcfc565
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,5bfae15ad73d4bfbc25b90c731a3d3dd44f2774c
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,dba7c73503c4b7abad96aaa4a167fd7e701c4059
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,cf34b3a8f18024d8e627c28c937aed1474aefc59
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,647727d7ead89da0aec5e66b8724b6a07edcd9a0
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,5f74942e77422bff08cadd1cb61341d777364edf
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,8bc3f5ce4e753630dc413f4c97988df04f3e05a4
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,fc448a7db5a2fac242705bd8e37ae1fc4a858643
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,f6db17991ee812ca5533854ffa9cac8b80e1cb32
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,cd3c786fb134277a6c936ecc7b4c80f2dce586f1
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,8ae9a57dbb5c0a7bbaa13f0ef3fde7a5cd027cd1
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,c8699a27b385c589f46dfa8edcf33f7568efc999
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,b90bfc6d908461e1d8a969576d9dcd2543753ac6
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,1d10fa19474677a31ea572fbe82e2eb71c10694a
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,54cfe9aba43739f1475720d5624f44cc6d0d2cf7
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,5ea3ff5390ec5c36db5ecc8d7a04fa2d88559005
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,340e03ad622aee812a2844db2b7265fa98bc2cad
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,20e9112d4baa3fc90145c29e94c282b9c607c350
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,297734b1cdb50f741adc682877a5133ba6449239
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,f925ed3efb870840ca48c4929285186d97163d6b
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,435c5249c9a9a2a6eea02ac97c2b8bed0e93c37d
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,30a249c6db9d67e1926110a0030387fa919b5418
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,e78f7ea037dd2e9dde8b16e1a2627b0091ebaf31
0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,eb8fc415e822c8b60092fe57c240aa45676c4da0
f0dde44d5836ac8ae1d8a501b26317c952fe5abc,524faa67c1aeca339ab291b9bbca47b9f7bd45b8
f0dde44d5836ac8ae1d8a501b26317c952fe5abc,5ae556a41db9d1829c108ece2f9a8ef386be8361
f0dde44d5836ac8ae1d8a501b26317c952fe5abc,e5ad5bf46321f76d8c59102bdf8e81a382941ff7
